,StockCode,Description,ADI,CV2,Class
2477,23436,VINTAGE CHRISTMAS GIFT BAG LARGE ,1.0,0.0,Smooth demand
2478,23437, 50'S CHRISTMAS GIFT BAG LARGE,1.0,0.0,Smooth demand
2479,23438, RED SPOT GIFT BAG LARGE,1.0,0.0,Smooth demand
2480,23439,HAND WARMER RED LOVE HEART,1.0,0.0,Smooth demand
2481,23440,PAINT YOUR OWN EGGS IN CRATE,1.0,NA,NA
2482,23441,HAND PAINTED HANGING EASTER EGG,1.0,NA,NA
2483,23442,12 HANGING EGGS HAND PAINTED,1.0,NA,NA
2484,23444,Next Day Carriage,1.0,0.0,Smooth demand
2485,23445,ICE CREAM BUBBLES,1.0,0.0,Smooth demand
2486,23446,BLUE BUNNY EASTER EGG BASKET,1.5,0.7499999999999999,Lumpy demand
2487,23447,PINK BUNNY EASTER EGG BASKET,1.5,0.7499999999999999,Lumpy demand
2488,23448,CREAM BUNNY EASTER EGG BASKET,1.0,NA,NA
2489,23449,SET OF 6 EASTER RAINBOW CHICKS,1.0,NA,NA
2490,23451,SQUARE MINI PORTRAIT FRAME,1.0,0.0,Smooth demand
2491,23452,HEART MINI PORTRAIT FRAME,1.0,0.0,Smooth demand
2492,23453,OVAL  MINI PORTRAIT FRAME,1.0,0.0,Smooth demand
2493,23454,THREE MINI HANGING FRAMES,1.0,0.0,Smooth demand
2494,23455,SMALL PARLOUR PICTURE FRAME,1.0,0.0,Smooth demand
2495,23456,MEDIUM PARLOUR PICTURE FRAME ,1.0,0.0,Smooth demand
2496,23457,LARGE PARLOUR PICTURE FRAME,1.0,0.0,Smooth demand
2497,23458,DOLLY CABINET 3 DRAWERS ,1.0,0.0,Smooth demand
2498,23459,DOLLY CABINET 2 DRAWERS ,1.0,0.0,Smooth demand
2499,23460,SWEETHEART WALL TIDY ,1.0,0.0,Smooth demand
2500,23461,SWEETHEART BIRD HOUSE,1.0,0.0,Smooth demand
2501,23462,ROCOCO WALL MIRROR WHITE,1.0,0.0,Smooth demand
2502,23463,VINTAGE ZINC WATERING CAN,1.0,0.0,Smooth demand
2503,23464,VINTAGE ZINC WATERING CAN SMALL,1.0,0.0,Smooth demand
2504,23465,TUSCAN VILLA BIRD FEEDER,1.0,0.0,Smooth demand
2505,23466,TUSCAN VILLA DOVECOTE BIRD FEEDER,1.0,0.0,Smooth demand
2506,23467,VINTAGE ZINC PLANTER  ,1.0,0.0,Smooth demand
2507,23468,TUSCAN VILLA BIRD TABLE ,1.0,NA,NA
2508,23469,CARD HOLDER LOVE BIRD SMALL,1.0,0.0,Smooth demand
2509,23470,CARD HOLDER LOVE BIRD LARGE ,1.0,0.0,Smooth demand
2510,23471,SIX DRAWER OFFICE TIDY,1.0,0.0,Smooth demand
2511,23472, NINE DRAWER OFFICE TIDY,1.0,0.0,Smooth demand
2512,23473,WOODLAND SMALL RED FELT HEART,1.0,0.0,Smooth demand
2513,23474,WOODLAND SMALL BLUE FELT HEART,1.0,0.0,Smooth demand
2514,23475,WOODLAND SMALL PINK FELT HEART,1.0,0.0,Smooth demand
2515,23476,WOODLAND LARGE RED FELT HEART,1.0,NA,NA
2516,23477,WOODLAND LARGE BLUE FELT HEART,1.0,NA,NA
2517,23478,WOODLAND LARGE PINK FELT HEART,1.0,0.0,Smooth demand
2518,23479,WIRE EGG BASKET ,1.0,0.0,Smooth demand
2519,23480,MINI LIGHTS WOODLAND MUSHROOMS,1.0,0.0,Smooth demand
2520,23481,PEARLISED IVORY HEART SMALL ,1.0,0.0,Smooth demand
2521,23482,PEARLISED IVORY HEART LARGE ,1.0,0.0,Smooth demand
2522,23483,HANGING  BUTTERFLY T-LIGHT HOLDER,1.0,0.0,Smooth demand
2523,23484,HEART TRELLIS TRIPLE T-LIGHT HOLDER,1.0,0.0,Smooth demand
2524,23485,BOTANICAL GARDENS WALL CLOCK ,1.0,0.0,Smooth demand
2525,23486,ANTIQUE HEART SHELF UNIT,1.0,0.0,Smooth demand
2526,23487,SWEET HEART CAKE CARRIER,1.0,0.0,Smooth demand
2527,23489,VINTAGE BELLS GARLAND,1.0,0.0,Smooth demand
2528,23490,T-LIGHT HOLDER HANGING LOVE BIRD,1.0,0.0,Smooth demand
2529,23491,VINTAGE JINGLE BELLS HEART,1.0,0.0,Smooth demand
2530,23492,VINTAGE JINGLE BELLS WREATH,1.0,0.0,Smooth demand
2531,23493,VINTAGE DOILY TRAVEL SEWING KIT,1.0,0.0,Smooth demand
2532,23494,VINTAGE DOILY DELUXE SEWING KIT ,1.0,0.0,Smooth demand
2533,23495,SET OF 3 PANTRY WOODEN SPOONS,1.0,0.0,Smooth demand
2534,23496,PANTRY KITCHEN THERMOMETER ,1.0,0.0,Smooth demand
2535,23497,CLASSIC CHROME BICYCLE BELL ,1.0,0.0,Smooth demand
2536,23498,CLASSIC BICYCLE CLIPS ,1.0,NA,NA
2537,23499,SET 12 VINTAGE DOILY CHALK ,1.0,0.0,Smooth demand
2538,23500,KEY RING BASEBALL BOOT ASSORTED ,1.0,0.0,Smooth demand
2539,23501,KEY RING BASEBALL BOOT UNION JACK,1.0,0.0,Smooth demand
2540,23502,PLAYING CARDS VINTAGE DOILY ,1.0,0.0,Smooth demand
2541,23503,PLAYING CARDS KEEP CALM & CARRY ON,1.0,0.0,Smooth demand
2542,23504,PLAYING CARDS JUBILEE UNION JACK,1.0,0.0,Smooth demand
2543,23505,PLAYING CARDS I LOVE LONDON ,1.0,0.0,Smooth demand
2544,23506,MINI PLAYING CARDS SPACEBOY ,1.0,0.0,Smooth demand
2545,23507,MINI PLAYING CARDS BUFFALO BILL ,1.0,0.0,Smooth demand
2546,23508,MINI PLAYING CARDS DOLLY GIRL ,1.0,0.0,Smooth demand
2547,23509,MINI PLAYING CARDS FUN FAIR ,1.0,0.0,Smooth demand
2548,23510,MINI PLAYING CARDS GYMKHANA,1.0,0.0,Smooth demand
2549,23511,EMBROIDERED RIBBON REEL EMILY ,1.0,0.0,Smooth demand
2550,23512,EMBROIDERED RIBBON REEL ROSIE,1.0,0.0,Smooth demand
2551,23513,EMBROIDERED RIBBON REEL SUSIE ,1.0,0.0,Smooth demand
2552,23514,EMBROIDERED RIBBON REEL SALLY ,1.0,0.0,Smooth demand
2553,23515,EMBROIDERED RIBBON REEL DAISY ,1.0,0.0,Smooth demand
2554,23516,EMBROIDERED RIBBON REEL SOPHIE  ,1.0,0.0,Smooth demand
2555,23517,EMBROIDERED RIBBON REEL REBECCA ,1.0,0.0,Smooth demand
2556,23518,EMBROIDERED RIBBON REEL RACHEL ,1.0,0.0,Smooth demand
2557,23519,EMBROIDERED RIBBON REEL CLAIRE,1.0,0.0,Smooth demand
2558,23520,EMBROIDERED RIBBON REEL RUBY ,1.0,0.0,Smooth demand
2559,23521,WALL ART CAT AND BIRD ,1.0,0.0,Smooth demand
2560,23522,WALL ART DOG AND BALL ,1.0,0.0,Smooth demand
2561,23523,WALL ART TREASURE AHOY ,1.0,0.0,Smooth demand
2562,23524,WALL ART HORSE & PONY ,1.0,0.0,Smooth demand
2563,23525,WALL ART BUFFALO BILL ,1.0,0.0,Smooth demand
2564,23526,WALL ART DOG LICENCE ,1.0,0.0,Smooth demand
2565,23527,WALL ART ANIMALS AND NATURE ,1.0,0.0,Smooth demand
2566,23528,WALL ART SPACEBOY,1.0,0.0,Smooth demand
2567,23529,WALL ART DOLLY GIRL ,1.0,0.0,Smooth demand
2568,23530,WALL ART ONLY ONE PERSON ,1.0,0.0,Smooth demand
2569,23531,WALL ART BIG LOVE ,1.0,0.0,Smooth demand
2570,23532,WALL ART WORK REST AND PLAY  ,1.0,0.0,Smooth demand
2571,23533,WALL ART GARDEN HAVEN ,1.0,0.0,Smooth demand
2572,23534,WALL ART STOP FOR TEA ,1.0,0.0,Smooth demand
2573,23535,WALL ART BICYCLE SAFETY,1.0,0.0,Smooth demand
2574,23536,WALL ART VILLAGE SHOW ,1.0,0.0,Smooth demand
2575,23537,WALL ART I LOVE LONDON ,1.0,0.0,Smooth demand
2576,23538,WALL ART VINTAGE HEART,1.0,0.0,Smooth demand
2577,23539,WALL ART LOVES' SECRET ,1.0,0.0,Smooth demand
2578,23540,WALL ART THE MAGIC FOREST ,1.0,0.0,Smooth demand
2579,23541,WALL ART CLASSIC PUDDINGS ,1.0,0.0,Smooth demand
2580,23542,WALL ART 70'S ALPHABET ,1.0,0.0,Smooth demand
2581,23543,WALL ART KEEP CALM ,1.0,0.0,Smooth demand
2582,23544,WALL ART MID CENTURY MODERN ,1.0,0.0,Smooth demand
2583,23545,WRAP RED VINTAGE DOILY,1.0,0.0,Smooth demand
2584,23546,WRAP PAISLEY PARK ,1.0,0.0,Smooth demand
2585,23547,WRAP FLOWER SHOP  ,1.0,0.0,Smooth demand
2586,23548,WRAP MAGIC FOREST ,1.0,0.0,Smooth demand
2587,23549,WRAP BIRD GARDEN ,1.0,0.0,Smooth demand
2588,23550,WRAP ALPHABET POSTER  ,1.0,0.0,Smooth demand
2589,23551,PACK OF 12 PAISLEY PARK TISSUES ,1.0,0.0,Smooth demand
2590,23552,BICYCLE PUNCTURE REPAIR KIT ,1.0,NA,NA
2591,23553,LANDMARK FRAME CAMDEN TOWN ,1.0,0.0,Smooth demand
2592,23554,LANDMARK FRAME OXFORD STREET,1.0,0.0,Smooth demand
2593,23555,LANDMARK FRAME NOTTING HILL ,1.0,0.0,Smooth demand
2594,23556,LANDMARK FRAME COVENT GARDEN ,1.0,0.0,Smooth demand
2595,23557,LANDMARK FRAME BAKER STREET ,1.0,0.0,Smooth demand
2596,23558,LANDMARK FRAME LONDON BRIDGE ,1.0,0.0,Smooth demand
2597,23559,WOODLAND BUNNIES LOLLY MAKERS,1.0,0.0,Smooth demand
2598,23560,SET OF 6 RIBBONS COUNTRY STYLE,1.0,NA,NA
2599,23561,SET OF 6 RIBBONS PARTY,1.0,NA,NA
2600,23562,SET OF 6 RIBBONS PERFECTLY PRETTY  ,1.0,NA,NA
2601,23564,EGG CUP MILKMAID INGRID,1.0,0.0,Smooth demand
2602,23565,EGG CUP MILKMAID HELGA ,1.0,0.0,Smooth demand
2603,23566,EGG CUP MILKMAID HEIDI,1.0,0.0,Smooth demand
2604,23567,EGG CUP HENRIETTA HEN PINK,1.0,0.0,Smooth demand
2605,23568,EGG CUP HENRIETTA HEN CREAM ,1.0,0.0,Smooth demand
2606,23569,TRADTIONAL ALPHABET STAMP SET,1.0,0.0,Smooth demand
2607,23570,TRADITIONAL PICK UP STICKS GAME ,1.0,0.0,Smooth demand
2608,23571,TRADITIONAL NAUGHTS & CROSSES,1.0,0.0,Smooth demand
2609,23574,PACKING CHARGE,1.0,0.0,Smooth demand
2610,23575,SNACK TRAY PAISLEY PARK,1.0,NA,NA
2611,23576,SNACK TRAY RED VINTAGE DOILY,1.0,NA,NA
2612,23578,SNACK TRAY RED GINGHAM,1.0,NA,NA
2613,23579,SNACK TRAY I LOVE LONDON,1.0,0.0,Smooth demand
2614,23580,SNACK TRAY HAPPY FOREST  ,1.0,NA,NA
2615,23581,JUMBO BAG PAISLEY PARK,1.0,0.0,Smooth demand
2616,23582,VINTAGE DOILY JUMBO BAG RED ,1.0,0.0,Smooth demand
2617,23583,LUNCH BAG PAISLEY PARK  ,1.0,0.0,Smooth demand
2618,23595,adjustment,1.0,NA,NA
2619,23597,PAPER BUNTING PAISLEY PARK,1.0,NA,NA
2620,23598,PAPER BUNTING VINTAGE PARTY,1.0,NA,NA
2621,23601,SET 10 CARDS SNOWY SNOWDROPS  17100,1.5,0.7499999999999999,Lumpy demand
2622,23602,SET 10 CARDS 3 WISE MEN 17107,1.0,NA,NA
2623,23603,SET 10 CARD KRAFT REINDEER 17084,1.0,0.0,Smooth demand
2624,23604,SET 10 MINI SANTA & SNOWMAN  17087,1.0,NA,NA
2625,23605,SET 10 CARDS 12 DAYS OF XMAS 17059,1.0,NA,NA
2626,23607,SET 10 CARDS HATS & STOCKINGS 17081,1.0,0.0,Smooth demand
2627,23608,SET 10 CARDS RUDOLPHS NOSE 17097,1.0,NA,NA
2628,23609,SET 10 CARDS SNOWY ROBIN 17099,1.0,NA,NA
2629,23610,SET 10 CARDS CHRISTMAS ROBIN 17095,1.5,0.7499999999999999,Lumpy demand
2630,23611,SET 10 CARDS RED RIDING HOOD 17214,1.0,0.0,Smooth demand
2631,23612,SET 10 MINICARDS CUTE SNOWMAN 17071,1.0,NA,NA
2632,23613,SET 10 XMAS CARDS & BADGES 17070,1.5,0.7499999999999999,Lumpy demand
2633,23614,SET 10 CARDS 12 DAYS WRAP  17058,1.0,0.0,Smooth demand
2634,23615,SET 10 CARDS PRINTED GRAPHIC 17219,1.0,0.0,Smooth demand
2635,23616,SET 10 CARDS JINGLE BELLS 17217,1.0,NA,NA
2636,23617,SET 10 CARDS SWIRLY XMAS TREE 17104,1.0,NA,NA
2637,23619,SET 10 CARDS POINSETTIA 17093,1.0,NA,NA
2638,23620,SET 10 CARDS PERFECT POST 17090,1.0,0.0,Smooth demand
2639,23621,SET 10 CARDS DAVID'S MADONNA 17074,1.0,NA,NA
2640,23623,SET 10 CARD CHRISTMAS WELCOME 17112,1.0,0.0,Smooth demand
2641,23624,SET 10 CARD PERFECT NATIVITY 17089,1.0,0.0,Smooth demand
2642,23625,SET 6 CARDS SPARKLY REINDEER 17262,1.0,0.0,Smooth demand
2643,23626,SET 10 CARDS DINKY TREE 17076,1.0,0.0,Smooth demand
2644,23627,SET 10 CARDS XMAS GRAPHIC  17218,1.0,NA,NA
2645,23628,SET 10 CARDS TRIANGLE ICONS  17220,1.0,NA,NA
2646,23629,SET 10 CARDS DRESSING UP 17077,1.0,0.0,Smooth demand
2647,23630,SET 10 CARDS HANGING BAUBLES 17080,1.5,0.7499999999999999,Lumpy demand
2648,23632,SET 10 CARDS CHEERFUL ROBIN 17065,1.0,0.0,Smooth demand
2649,23633,SET 10 CARDS WORLD CHILDREN 17067,1.0,NA,NA
2650,23634,SET 10 CARDS XMAS CHOIR 17068,1.0,0.0,Smooth demand
2651,23635,SET 10 CARDS CHRISTMAS HOLLY  17259,1.0,0.0,Smooth demand
2652,23636,SET 10 CARDS WISHING TREE 17116,1.0,0.0,Smooth demand
2653,23637,SET 10 CARDS OUT OF ORDER 17216,1.0,0.0,Smooth demand
2654,23638,SET 10 CARDS ROBIN WATERPUMP  17096,1.5,0.7499999999999999,Lumpy demand
2655,23639,SET 10 CARDS MAGICAL TREE 17086,1.0,0.0,Smooth demand
2656,23640,SET 10 CARDS SCOTTIE DOG 17211,1.3333333333333333,0.4444444444444444,Intermittent demand
2657,23643,SET 10 CARDS CHRISTMAS BAUBLE 16954,1.0,NA,NA
2658,23644,SET 10 CARDS CHRISTMAS TREE 16955,1.0,0.0,Smooth demand
2659,23645,SET 10 CHRISTMAS CARDS HOHOHO 16956,1.0,0.0,Smooth demand
2660,23646,SET 10 CARDS JINGLE BELLS 16957,1.0,0.0,Smooth demand
2661,23649,SET 10 CARDS DECK THE HALLS 16960,1.0,NA,NA
2662,23650,SET 10 CARDS FILIGREE BAUBLE 16961,1.3333333333333333,0.4444444444444444,Intermittent demand
2663,23652,SET 10 CARD CHRISTMAS STAMPS 16963,1.0,NA,NA
2664,23654,SET 10 CARD SNOWMAN 16965,1.0,0.0,Smooth demand
2665,23660,HENRIETTA HEN MUG ,1.0,0.0,Smooth demand
2666,23661,MILK MAIDS MUG ,1.0,0.0,Smooth demand
2667,23664,FLOWER SHOP DESIGN MUG,1.0,NA,NA
2668,23681,LUNCH BAG RED VINTAGE DOILY,1.0,NA,NA
2669,23691,WRAP KEEP CALM BIRTHDAY,1.0,NA,NA
2670,23692,WRAP A PRETTY THANK YOU,1.0,NA,NA
2671,23694,PAISLEY PARK CARD,1.0,NA,NA
2672,23695,DOILY THANK YOU CARD,1.0,NA,NA
2673,23697,A PRETTY THANK YOU CARD,1.0,NA,NA
2674,23702,High Resolution Image,1.0,NA,NA
2675,23843,PAPER CRAFT  LITTLE BIRDIE,1.0,NA,NA
2676,35015,JACOBS LADDER SMALL,1.2,0.21818181818181814,Smooth demand
2677,35071,ASSORTED SANTA CHRISTMAS DECORATION,1.0,NA,NA
2678,35160,BUDDHA INCENSE HOLDER ASSORTED,1.0,0.0,Smooth demand
2679,35233,PASTA ENAMEL/BRASS CONTAINER,1.2,0.24,Smooth demand
2680,35240,ENAMEL BLUE RIM OVAL TRAY SET/2,1.0,0.0,Smooth demand
2681,35241,ENAMEL BLUE RIM BISCUIT BIN,1.0,0.0,Smooth demand
2682,35265,COLOURFUL FLOWER FRUIT BOWL,1.8,0.8470588235294115,Lumpy demand
2683,35400,WOODEN BOX ADVENT CALENDAR ,2.0,1.0434782608695654,Lumpy demand
2684,35443,RASTA IN BATH W SPLIFF ASHTRAY,2.4,1.4608695652173915,Lumpy demand
2685,35537,CANDLE RING W/CLEAR BEADS,2.0,1.1999999999999997,Lumpy demand
2686,35594,WOODEN CHRISTMAS TREE 3 HANGING,1.1,0.11000000000000003,Smooth demand
2687,35596,WOOD XMAS TREE 9 FIG SHELVES,1.0,NA,NA
2688,35644,PAIR PINK/BLACK COATHANGERS,2.5,1.6666666666666665,Lumpy demand
2689,35645,VINTAGE BEAD PINK JEWEL BOX,1.9166666666666667,0.9583333333333336,Lumpy demand
2690,35646,VINTAGE BEAD PINK EVENING BAG,1.4705882352941178,0.4901960784313726,Lumpy demand
2691,35647,VINTAGE BEAD PINK SHADE ,1.1428571428571428,0.15238095238095237,Smooth demand
2692,35648,VINTAGE BEAD PINK PURSE ,1.3888888888888888,0.4050925925925926,Intermittent demand
2693,35649,VINTAGE BEAD COSMETIC BAG ,1.5625,0.5859375,Lumpy demand
2694,35650,VINTAGE BEAD PINK JEWEL STAND,5.0,4.285714285714284,Lumpy demand
2695,35651,VINTAGE BEAD PINK SCARF ,1.8461538461538463,0.8829431438127092,Lumpy demand
2696,35652,VINTAGE BEAD CHAISE LONG JEWEL BOX,2.0,1.3333333333333333,Lumpy demand
2697,35653,VINTAGE BEAD NOTEBOOK,1.05,0.05250000000000001,Smooth demand
2698,35654,VINTAGE BEAD FILLED PINK CUSHION,1.6,0.6857142857142856,Lumpy demand
2699,35793,S/3 PUPPIES CHRISTMAS DECORATIONS,1.0,NA,NA
2700,35832,WOOLLY HAT SOCK GLOVE ADVENT STRING,1.3333333333333333,0.36363636363636365,Intermittent demand
2701,35837,SET OF SIX SILVER+RED FLOCK BAUBLES,1.0,NA,NA
2702,35840,FLAT GLASS  BAUBLE WHITE FLOCK ,1.0,NA,NA
2703,35914,PINK CHICK EGG WARMER + EGG CUP,1.7692307692307692,0.8041958041958043,Lumpy demand
2704,35920,FOUR RABBIT EASTER DECORATIONS,2.2857142857142856,1.3714285714285717,Lumpy demand
2705,35921,EASTER BUNNY HANGING GARLAND,1.7777777777777777,0.8296296296296298,Lumpy demand
2706,35922,EASTER BUNNY WREATH,1.5454545454545454,0.5795454545454545,Lumpy demand
2707,35923,CANDY HEART HANGING DECORATION,1.0416666666666667,0.04340277777777778,Smooth demand
2708,35924,HANGING FAIRY CAKE DECORATION,1.0,0.0,Smooth demand
2709,35930,PINK HEART CHRISTMAS DECORATION,1.0,NA,NA
2710,35931,PINK STAR CHRISTMAS DECORATION,2.0,1.0909090909090908,Lumpy demand
2711,35932,PINK CHRISTMAS TREE DECORATION,2.0,1.0909090909090908,Lumpy demand
2712,35933,PINK STOCKING CHRISTMAS DECORATION,2.1818181818181817,1.2332015810276684,Lumpy demand
2713,35936,CERISE+GOLD CHRISTMAS TREE DEC,2.2,1.3199999999999998,Lumpy demand
2714,35937,CERISE+GOLD CHRISTMAS STOCKING DEC,2.2,1.3199999999999998,Lumpy demand
2715,35945,GOLD CHRISTMAS STOCKING DECORATION,1.0,NA,NA
2716,35950,FOLKART HEART CHRISTMAS DECORATIONS,1.0,NA,NA
2717,35951,FOLKART BAUBLE CHRISTMAS DECORATION,1.0,0.0,Smooth demand
2718,35953,FOLKART STAR CHRISTMAS DECORATIONS,1.9230769230769231,0.9615384615384617,Lumpy demand
2719,35954,SMALL FOLKART STAR CHRISTMAS DEC,1.7142857142857142,0.7453416149068324,Lumpy demand
2720,35955,SMALL FOLKART CHRISTMAS TREE DEC,3.0,2.400000000000001,Lumpy demand
2721,35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,1.1666666666666667,0.17948717948717952,Smooth demand
2722,35958,FOLKART ZINC STAR CHRISTMAS DEC,1.4444444444444444,0.4814814814814815,Intermittent demand
2723,35961,FOLKART ZINC HEART CHRISTMAS DEC,1.0,0.0,Smooth demand
2724,35962,12 ASS ZINC CHRISTMAS DECORATIONS,1.375,0.4125,Intermittent demand
2725,35963,FOLKART ZINC CLIP ON ANGEL WINGS,1.1111111111111112,0.1234567901234568,Smooth demand
2726,35964,FOLKART CLIP ON STARS,1.7857142857142858,0.8184523809523809,Lumpy demand
2727,35965,FOLKART HEART NAPKIN RINGS,1.0434782608695652,0.04536862003780718,Smooth demand
2728,35966,FOLKART CHRISTMAS TREE T-LIGHT HOLD,2.625,1.70625,Lumpy demand
2729,35967,FOLK ART METAL STAR T-LIGHT HOLDER,1.3157894736842106,0.3289473684210526,Smooth demand
2730,35968,FOLK ART METAL HEART T-LIGHT HOLDER,1.3333333333333333,0.34782608695652173,Intermittent demand
2731,35969,FOLKART CROWN TABLE DECORATIONS,1.0909090909090908,0.09917355371900828,Smooth demand
2732,35970,ZINC FOLKART SLEIGH BELLS,1.0476190476190477,0.04988662131519274,Smooth demand
2733,35971,ROSE FOLKART HEART DECORATIONS,1.0,0.0,Smooth demand
2734,35972,DAISY FOLKART HEART DECORATION,1.1428571428571428,0.1490683229813664,Smooth demand
2735,35973,GERANIUM FOLKART HEART DECORATION,1.3333333333333333,0.4444444444444444,Intermittent demand
2736,35974,S/6 CHRISTMAS TREE PLACE SETTING,1.0,NA,NA
2737,35979,SIX STRING SCANDINAVIAN HEART DECS,1.6666666666666667,0.8333333333333333,Lumpy demand
2738,35991,SET/6 BLACK SNOWFLAKE T-LIGHTS ,1.3333333333333333,0.36363636363636365,Intermittent demand
2739,35995,SET/6 BLACK GLITTER REINDEER CANDLE,1.0,NA,NA
2740,35999,S/6 SCANDINAVIAN HEART T-LIGHT,1.0,NA,NA
2741,37112,YELLOW BIRDS FELT DES FOODCOVER,1.0,0.0,Smooth demand
2742,37326,FAIRY DESIGN MUGS,1.5,0.7499999999999999,Lumpy demand
2743,37327,ASSTD MULTICOLOUR CIRCLES MUG,1.411764705882353,0.4296675191815857,Intermittent demand
2744,37330,SPOTS MUG,1.3636363636363635,0.38961038961038963,Intermittent demand
2745,37333,"RETRO ""TEA FOR ONE"" ",1.0588235294117647,0.062283737024221464,Smooth demand
2746,37340,MULTICOLOUR SPRING FLOWER MUG,1.0,0.0,Smooth demand
2747,37342,POLKADOT COFFEE CUP & SAUCER PINK,1.1578947368421053,0.16541353383458646,Smooth demand
2748,37343,SPOTS DESIGN MUG W PINK INSIDE,1.0666666666666667,0.07111111111111111,Smooth demand
2749,37345,ASSTD HEARTS DESIGN MUGS,1.0,NA,NA
2750,37348,SET OF 4 PASTEL STACKING MUGS,1.0,0.0,Smooth demand
2751,37351,ORANGE FLOWER MUG ,1.7777777777777777,0.8296296296296298,Lumpy demand
2752,37352,BIRD IN TREE MUG ,1.7142857142857142,0.7792207792207793,Lumpy demand
2753,37370,RETRO COFFEE MUGS ASSORTED,1.0909090909090908,0.09486166007905139,Smooth demand
2754,37399,ASS RETROSPOOF MUGSSPORTS,1.0,NA,NA
2755,37408,ASSORTED DESIGN GEISHA GIRL MUGS,1.0,NA,NA
2756,37409,ASSORTED DESIGN FLOWER MUGS,1.3333333333333333,0.4444444444444444,Intermittent demand
2757,37410,BLACK AND WHITE PAISLEY FLOWER MUG,1.0,0.0,Smooth demand
2758,37413,ICON MUG REVOLUTIONARY,1.0,0.0,Smooth demand
2759,37422,WHITE WITH BLACK CATS BOWL,1.0,0.0,Smooth demand
2760,37423,WHITE WITH BLACK CATS PLATE,1.2307692307692308,0.24615384615384614,Smooth demand
2761,37424,WHITE WITH BLACK CATS MUG,1.0,0.0,Smooth demand
2762,37432,MUG PINK AND PURPLE ARABIC DESIGN,1.0,NA,NA
2763,37438,FUNKY FLOWER COFFEE POT,1.0,NA,NA
2764,37441,ASSORTED WHITE EMBOSSED CHINA MUGS,1.125,0.140625,Smooth demand
2765,37446,MINI CAKE STAND WITH HANGING CAKES,1.1904761904761905,0.19841269841269846,Smooth demand
2766,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,1.0,0.0,Smooth demand
2767,37448,CERAMIC CAKE DESIGN SPOTTED MUG,1.0,0.0,Smooth demand
2768,37449,CERAMIC CAKE STAND + HANGING CAKES,1.0869565217391304,0.09057971014492752,Smooth demand
2769,37450,CERAMIC CAKE BOWL + HANGING CAKES,1.0,0.0,Smooth demand
2770,37451,CERAMIC CAKE TEAPOT WITH CHERRY,1.0,NA,NA
2771,37461,FUNKY MONKEY MUG,1.0,0.0,Smooth demand
2772,37464,ROBOT MUG IN DISPLAY BOX,1.0,0.0,Smooth demand
2773,37467,PIG MUG IN TWO COLOUR DESIGNS,1.2105263157894737,0.2200956937799043,Smooth demand
2774,37468,HARDMAN MUG 3 ASSORTED,2.875,1.9602272727272725,Lumpy demand
2775,37471,MULTICOLOUR DOTS PLATE,2.5555555555555554,1.6262626262626265,Lumpy demand
2776,37474,SET/4 2 TONE EGG SHAPE MIXING BOWLS,1.0833333333333333,0.09027777777777778,Smooth demand
2777,37475,SET/4 COLOURFUL MIXING BOWLS,1.0869565217391304,0.09057971014492752,Smooth demand
2778,37476,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,1.0952380952380953,0.09956709956709955,Smooth demand
2779,37481,CUBIC MUG TEATIME CAKES,2.5,1.8749999999999993,Lumpy demand
2780,37483,ENGLISH ROSE MUG IN GIFT BOX,1.0,NA,NA
2781,37484,ENGLISH ROSE TEA FOR ONE GIFT BOX,1.0,NA,NA
2782,37485,ENGLISH ROSE TEA SET IN GIFT BOX,1.0,0.0,Smooth demand
2783,37495,FAIRY CAKE BIRTHDAY CANDLE SET,1.0,0.0,Smooth demand
2784,37500,TEA TIME TEAPOT IN GIFT BOX,1.0,0.0,Smooth demand
2785,37501,TEA TIME TEA SET IN GIFT BOX,1.0,0.0,Smooth demand
2786,37502,TEA TIME MUG IN GIFT BOX,1.0,0.0,Smooth demand
2787,37503,TEA TIME CAKE STAND IN GIFT BOX,1.0,0.0,Smooth demand
2788,37506,NEW ENGLAND MILK JUG W GIFT BOX,1.0,0.0,Smooth demand
2789,37508,NEW ENGLAND CERAMIC CAKE SERVER,1.0,0.0,Smooth demand
2790,37509,NEW ENGLAND MUG W GIFT BOX,1.25,0.2777777777777777,Smooth demand
2791,40001,WHITE BAMBOO RIBS LAMPSHADE,1.0,0.0,Smooth demand
2792,40002,WHITE BAMBOO RIBS LAMPSHADE,1.0,NA,NA
2793,40003,WHITE BAMBOO RIBS LAMPSHADE,1.0555555555555556,0.058641975308641986,Smooth demand
2794,40016,CHINESE DRAGON PAPER LANTERNS,1.0,0.0,Smooth demand
2795,44228,CANNABIS LEAF BEAD CURTAIN,3.3333333333333335,2.5925925925925926,Lumpy demand
2796,44230,SQUARE MIRROR CURTAIN,1.1,0.11000000000000003,Smooth demand
2797,44234,ASSORTED CIRCULAR MOBILE,1.0869565217391304,0.09057971014492752,Smooth demand
2798,44235,ASS COL CIRCLE MOBILE ,1.6,0.6260869565217391,Lumpy demand
2799,44236,PINK/PURPLE CIRCLE CURTAIN,2.5,1.5789473684210524,Lumpy demand
2800,44265,M/COLOUR POM-POM CURTAIN,3.75,2.946428571428571,Lumpy demand
2801,45013,FOLDING SHOE TIDY,3.0,2.1176470588235294,Lumpy demand
