,InvoiceDate,Quantity,StockCode
40810,2011-12-31,9.0,23099
40811,2011-05-31,248.0,23100
40812,2011-06-30,129.0,23100
40813,2011-07-31,59.0,23100
40814,2011-08-31,99.0,23100
40815,2011-09-30,297.0,23100
40816,2011-10-31,577.0,23100
40817,2011-11-30,648.0,23100
40818,2011-12-31,112.0,23100
40819,2011-05-31,192.0,23101
40820,2011-06-30,91.0,23101
40821,2011-07-31,113.0,23101
40822,2011-08-31,110.0,23101
40823,2011-09-30,397.0,23101
40824,2011-10-31,558.0,23101
40825,2011-11-30,540.0,23101
40826,2011-12-31,36.0,23101
40827,2011-05-31,294.0,23102
40828,2011-06-30,162.0,23102
40829,2011-07-31,71.0,23102
40830,2011-08-31,110.0,23102
40831,2011-09-30,218.0,23102
40832,2011-10-31,277.0,23102
40833,2011-11-30,150.0,23102
40834,2011-12-31,6.0,23102
40835,2011-05-31,463.0,23103
40836,2011-06-30,440.0,23103
40837,2011-07-31,237.0,23103
40838,2011-08-31,142.0,23103
40839,2011-09-30,453.0,23103
40840,2011-10-31,1049.0,23103
40841,2011-11-30,1098.0,23103
40842,2011-12-31,198.0,23103
40843,2011-05-31,4.0,23104
40844,2011-06-30,13.0,23104
40845,2011-07-31,27.0,23104
40846,2011-08-31,6.0,23104
40847,2011-09-30,4.0,23104
40848,2011-10-31,10.0,23104
40849,2011-11-30,47.0,23104
40850,2011-12-31,7.0,23104
40851,2011-05-31,43.0,23106
40852,2011-06-30,61.0,23106
40853,2011-07-31,40.0,23106
40854,2011-08-31,40.0,23106
40855,2011-09-30,21.0,23106
40856,2011-10-31,33.0,23106
40857,2011-11-30,30.0,23106
40858,2011-12-31,23.0,23106
40859,2011-05-31,94.0,23107
40860,2011-06-30,62.0,23107
40861,2011-07-31,28.0,23107
40862,2011-08-31,9.0,23107
40863,2011-09-30,70.0,23107
40864,2011-10-31,46.0,23107
40865,2011-11-30,13.0,23107
40866,2011-12-31,37.0,23107
40867,2011-05-31,340.0,23108
40868,2011-06-30,282.0,23108
40869,2011-07-31,147.0,23108
40870,2011-08-31,120.0,23108
40871,2011-09-30,655.0,23108
40872,2011-10-31,262.0,23108
40873,2011-11-30,288.0,23108
40874,2011-12-31,127.0,23108
40875,2011-05-31,304.0,23109
40876,2011-06-30,151.0,23109
40877,2011-07-31,335.0,23109
40878,2011-08-31,64.0,23109
40879,2011-09-30,237.0,23109
40880,2011-10-31,394.0,23109
40881,2011-11-30,681.0,23109
40882,2011-12-31,235.0,23109
40883,2011-05-31,135.0,23110
40884,2011-06-30,103.0,23110
40885,2011-07-31,58.0,23110
40886,2011-08-31,110.0,23110
40887,2011-09-30,88.0,23110
40888,2011-10-31,91.0,23110
40889,2011-11-30,97.0,23110
40890,2011-12-31,20.0,23110
40891,2011-05-31,82.0,23111
40892,2011-06-30,17.0,23111
40893,2011-07-31,7.0,23111
40894,2011-08-31,28.0,23111
40895,2011-09-30,57.0,23111
40896,2011-10-31,44.0,23111
40897,2011-11-30,32.0,23111
40898,2011-12-31,45.0,23111
40899,2011-05-31,105.0,23112
40900,2011-06-30,104.0,23112
40901,2011-07-31,60.0,23112
40902,2011-08-31,63.0,23112
40903,2011-09-30,67.0,23112
40904,2011-10-31,66.0,23112
40905,2011-11-30,47.0,23112
40906,2011-12-31,35.0,23112
40907,2011-09-30,980.0,23113
40908,2011-10-31,120.0,23113
40909,2011-11-30,45.0,23113
40910,2011-12-31,9.0,23113
40911,2011-09-30,2.0,23114
40912,2011-10-31,87.0,23114
40913,2011-11-30,49.0,23114
40914,2011-12-31,11.0,23114
40915,2011-09-30,2.0,23115
40916,2011-10-31,78.0,23115
40917,2011-11-30,63.0,23115
40918,2011-12-31,12.0,23115
40919,2011-09-30,1.0,23116
40920,2011-10-31,52.0,23116
40921,2011-11-30,23.0,23116
40922,2011-12-31,2.0,23116
40923,2011-09-30,2.0,23117
40924,2011-10-31,44.0,23117
40925,2011-11-30,41.0,23117
40926,2011-12-31,6.0,23117
40927,2011-05-31,127.0,23118
40928,2011-06-30,169.0,23118
40929,2011-07-31,39.0,23118
40930,2011-08-31,60.0,23118
40931,2011-09-30,92.0,23118
40932,2011-10-31,163.0,23118
40933,2011-11-30,83.0,23118
40934,2011-12-31,90.0,23118
40935,2011-06-30,666.0,23119
40936,2011-07-31,803.0,23119
40937,2011-08-31,177.0,23119
40938,2011-09-30,298.0,23119
40939,2011-10-31,170.0,23119
40940,2011-11-30,142.0,23119
40941,2011-12-31,27.0,23119
40942,2011-06-30,207.0,23120
40943,2011-07-31,834.0,23120
40944,2011-08-31,102.0,23120
40945,2011-09-30,331.0,23120
40946,2011-10-31,50.0,23120
40947,2011-11-30,183.0,23120
40948,2011-12-31,9.0,23120
40949,2011-06-30,567.0,23121
40950,2011-07-31,1258.0,23121
40951,2011-08-31,97.0,23121
40952,2011-09-30,208.0,23121
40953,2011-10-31,106.0,23121
40954,2011-11-30,260.0,23121
40955,2011-12-31,10.0,23121
40956,2011-06-30,417.0,23122
40957,2011-07-31,1068.0,23122
40958,2011-08-31,303.0,23122
40959,2011-09-30,92.0,23122
40960,2011-10-31,157.0,23122
40961,2011-11-30,197.0,23122
40962,2011-12-31,19.0,23122
40963,2011-06-30,228.0,23123
40964,2011-07-31,265.0,23123
40965,2011-08-31,80.0,23123
40966,2011-09-30,99.0,23123
40967,2011-10-31,123.0,23123
40968,2011-11-30,111.0,23123
40969,2011-12-31,30.0,23123
40970,2011-06-30,127.0,23124
40971,2011-07-31,341.0,23124
40972,2011-08-31,72.0,23124
40973,2011-09-30,17.0,23124
40974,2011-10-31,9.0,23124
40975,2011-11-30,1.0,23124
40976,2011-06-30,33.0,23125
40977,2011-07-31,366.0,23125
40978,2011-08-31,31.0,23125
40979,2011-09-30,23.0,23125
40980,2011-10-31,1.0,23125
40981,2011-11-30,5.0,23125
40982,2011-03-31,166.0,23126
40983,2011-04-30,100.0,23126
40984,2011-05-31,84.0,23126
40985,2011-06-30,53.0,23126
40986,2011-07-31,46.0,23126
40987,2011-08-31,78.0,23126
40988,2011-09-30,140.0,23126
40989,2011-10-31,182.0,23126
40990,2011-11-30,215.0,23126
40991,2011-12-31,50.0,23126
40992,2011-03-31,116.0,23127
40993,2011-04-30,50.0,23127
40994,2011-05-31,86.0,23127
40995,2011-06-30,37.0,23127
40996,2011-07-31,51.0,23127
40997,2011-08-31,52.0,23127
40998,2011-09-30,40.0,23127
40999,2011-10-31,118.0,23127
41000,2011-11-30,146.0,23127
41001,2011-12-31,41.0,23127
41002,2011-03-31,102.0,23128
41003,2011-04-30,56.0,23128
41004,2011-05-31,43.0,23128
41005,2011-06-30,14.0,23128
41006,2011-07-31,27.0,23128
41007,2011-08-31,45.0,23128
41008,2011-09-30,20.0,23128
41009,2011-10-31,67.0,23128
41010,2011-11-30,57.0,23128
41011,2011-12-31,22.0,23128
41012,2011-05-31,12.0,23129
41013,2011-06-30,10.0,23129
41014,2011-07-31,18.0,23129
41015,2011-08-31,33.0,23129
41016,2011-09-30,317.0,23129
41017,2011-10-31,293.0,23129
41018,2011-11-30,249.0,23129
41019,2011-12-31,18.0,23129
41020,2011-05-31,85.0,23130
41021,2011-06-30,26.0,23130
41022,2011-07-31,60.0,23130
41023,2011-08-31,34.0,23130
41024,2011-09-30,152.0,23130
41025,2011-10-31,302.0,23130
41026,2011-11-30,268.0,23130
41027,2011-12-31,35.0,23130
41028,2011-04-30,1.0,23131
41029,2011-05-31,114.0,23131
41030,2011-06-30,34.0,23131
41031,2011-07-31,316.0,23131
41032,2011-08-31,73.0,23131
41033,2011-09-30,94.0,23131
41034,2011-10-31,201.0,23131
41035,2011-11-30,155.0,23131
41036,2011-12-31,3.0,23131
41037,2011-04-30,39.0,23132
41038,2011-05-31,107.0,23132
41039,2011-06-30,15.0,23132
41040,2011-07-31,38.0,23132
41041,2011-08-31,94.0,23132
41042,2011-09-30,144.0,23132
41043,2011-10-31,371.0,23132
41044,2011-11-30,217.0,23132
41045,2011-12-31,9.0,23132
41046,2011-04-30,21.0,23133
41047,2011-05-31,71.0,23133
41048,2011-06-30,37.0,23133
41049,2011-07-31,59.0,23133
41050,2011-08-31,45.0,23133
41051,2011-09-30,70.0,23133
41052,2011-10-31,300.0,23133
41053,2011-11-30,164.0,23133
41054,2011-12-31,15.0,23133
41055,2011-04-30,12.0,23134
41056,2011-05-31,229.0,23134
41057,2011-06-30,419.0,23134
41058,2011-07-31,398.0,23134
41059,2011-08-31,5.0,23134
41060,2011-09-30,2.0,23134
41061,2011-04-30,16.0,23135
41062,2011-05-31,175.0,23135
41063,2011-06-30,419.0,23135
41064,2011-07-31,409.0,23135
41065,2011-08-31,58.0,23135
41066,2011-09-30,540.0,23135
41067,2011-10-31,5.0,23135
41068,2011-11-30,1.0,23135
41069,2011-12-31,19.0,23135
41070,2011-04-30,25.0,23136
41071,2011-05-31,19.0,23136
41072,2011-06-30,18.0,23136
41073,2011-07-31,10.0,23136
41074,2011-08-31,22.0,23136
41075,2011-09-30,11.0,23136
41076,2011-10-31,12.0,23136
41077,2011-11-30,7.0,23136
41078,2011-12-31,11.0,23136
41079,2011-04-30,29.0,23137
41080,2011-05-31,7.0,23137
41081,2011-06-30,9.0,23137
41082,2011-07-31,4.0,23137
41083,2011-08-31,1.0,23137
41084,2011-09-30,2.0,23137
41085,2011-10-31,8.0,23137
41086,2011-11-30,10.0,23137
41087,2011-12-31,13.0,23137
41088,2011-04-30,75.0,23138
41089,2011-05-31,110.0,23138
41090,2011-06-30,93.0,23138
41091,2011-07-31,89.0,23138
41092,2011-08-31,375.0,23138
41093,2011-09-30,41.0,23138
41094,2011-10-31,59.0,23138
41095,2011-11-30,40.0,23138
41096,2011-12-31,2.0,23138
41097,2011-04-30,14.0,23139
41098,2011-05-31,16.0,23139
41099,2011-06-30,7.0,23139
41100,2011-07-31,30.0,23139
41101,2011-08-31,277.0,23139
41102,2011-09-30,4.0,23139
41103,2011-10-31,9.0,23139
41104,2011-11-30,26.0,23139
41105,2011-12-31,32.0,23139
41106,2011-04-30,39.0,23140
41107,2011-05-31,31.0,23140
41108,2011-06-30,39.0,23140
41109,2011-07-31,24.0,23140
41110,2011-08-31,17.0,23140
41111,2011-09-30,2.0,23140
41112,2011-10-31,29.0,23140
41113,2011-11-30,1.0,23140
41114,2011-04-30,3.0,23141
41115,2011-05-31,18.0,23141
41116,2011-06-30,11.0,23141
41117,2011-07-31,12.0,23141
41118,2011-08-31,10.0,23141
41119,2011-09-30,0.0,23141
41120,2011-10-31,3.0,23141
41121,2011-11-30,1.0,23141
41122,2011-12-31,21.0,23141
41123,2011-04-30,3.0,23142
41124,2011-05-31,73.0,23142
41125,2011-06-30,15.0,23142
41126,2011-07-31,9.0,23142
41127,2011-08-31,9.0,23142
41128,2011-09-30,5.0,23142
41129,2011-10-31,5.0,23142
41130,2011-11-30,2.0,23142
41131,2011-05-31,5.0,23143
41132,2011-06-30,0.0,23143
41133,2011-07-31,3.0,23143
41134,2011-08-31,2.0,23143
41135,2011-09-30,0.0,23143
41136,2011-10-31,0.0,23143
41137,2011-11-30,4.0,23143
41138,2011-12-31,16.0,23143
41139,2011-04-30,327.0,23144
41140,2011-05-31,1339.0,23144
41141,2011-06-30,384.0,23144
41142,2011-07-31,473.0,23144
41143,2011-08-31,468.0,23144
41144,2011-09-30,610.0,23144
41145,2011-10-31,559.0,23144
41146,2011-11-30,768.0,23144
41147,2011-12-31,161.0,23144
41148,2011-04-30,55.0,23145
41149,2011-05-31,435.0,23145
41150,2011-06-30,185.0,23145
41151,2011-07-31,128.0,23145
41152,2011-08-31,333.0,23145
41153,2011-09-30,230.0,23145
41154,2011-10-31,399.0,23145
41155,2011-11-30,233.0,23145
41156,2011-12-31,86.0,23145
41157,2011-04-30,34.0,23146
41158,2011-05-31,194.0,23146
41159,2011-06-30,97.0,23146
41160,2011-07-31,58.0,23146
41161,2011-08-31,116.0,23146
41162,2011-09-30,107.0,23146
41163,2011-10-31,69.0,23146
41164,2011-11-30,94.0,23146
41165,2011-12-31,32.0,23146
41166,2011-04-30,51.0,23147
41167,2011-05-31,451.0,23147
41168,2011-06-30,273.0,23147
41169,2011-07-31,190.0,23147
41170,2011-08-31,264.0,23147
41171,2011-09-30,278.0,23147
41172,2011-10-31,157.0,23147
41173,2011-11-30,162.0,23147
41174,2011-12-31,44.0,23147
41175,2011-04-30,81.0,23148
41176,2011-05-31,499.0,23148
41177,2011-06-30,241.0,23148
41178,2011-07-31,184.0,23148
41179,2011-08-31,398.0,23148
41180,2011-09-30,194.0,23148
41181,2011-10-31,188.0,23148
41182,2011-11-30,278.0,23148
41183,2011-12-31,81.0,23148
41184,2011-05-31,52.0,23149
41185,2011-06-30,9.0,23149
41186,2011-07-31,1.0,23149
41187,2011-08-31,12.0,23149
41188,2011-09-30,6.0,23149
41189,2011-10-31,10.0,23149
41190,2011-11-30,9.0,23149
41191,2011-04-30,5.0,23150
41192,2011-05-31,26.0,23150
41193,2011-06-30,9.0,23150
41194,2011-07-31,12.0,23150
41195,2011-08-31,25.0,23150
41196,2011-09-30,15.0,23150
41197,2011-10-31,15.0,23150
41198,2011-11-30,26.0,23150
41199,2011-12-31,15.0,23150
41200,2011-05-31,13.0,23151
41201,2011-06-30,1.0,23151
41202,2011-07-31,7.0,23151
41203,2011-08-31,4.0,23151
41204,2011-09-30,2.0,23151
41205,2011-10-31,5.0,23151
41206,2011-11-30,4.0,23151
41207,2011-12-31,26.0,23151
41208,2011-04-30,37.0,23152
41209,2011-05-31,131.0,23152
41210,2011-06-30,59.0,23152
41211,2011-07-31,48.0,23152
41212,2011-08-31,83.0,23152
41213,2011-09-30,104.0,23152
41214,2011-10-31,58.0,23152
41215,2011-11-30,35.0,23152
41216,2011-12-31,3.0,23152
41217,2011-04-30,40.0,23153
41218,2011-05-31,37.0,23153
41219,2011-06-30,9.0,23153
41220,2011-07-31,47.0,23153
41221,2011-08-31,35.0,23153
41222,2011-09-30,26.0,23153
41223,2011-10-31,22.0,23153
41224,2011-11-30,40.0,23153
41225,2011-12-31,7.0,23153
41226,2011-03-31,270.0,23154
41227,2011-04-30,244.0,23154
41228,2011-05-31,312.0,23154
41229,2011-06-30,269.0,23154
41230,2011-07-31,238.0,23154
41231,2011-08-31,186.0,23154
41232,2011-09-30,435.0,23154
41233,2011-10-31,157.0,23154
41234,2011-11-30,463.0,23154
41235,2011-12-31,158.0,23154
41236,2011-03-31,322.0,23155
41237,2011-04-30,388.0,23155
41238,2011-05-31,502.0,23155
41239,2011-06-30,248.0,23155
41240,2011-07-31,180.0,23155
41241,2011-08-31,124.0,23155
41242,2011-09-30,102.0,23155
41243,2011-10-31,186.0,23155
41244,2011-11-30,175.0,23155
41245,2011-12-31,6.0,23155
41246,2011-03-31,283.0,23156
41247,2011-04-30,173.0,23156
41248,2011-05-31,146.0,23156
41249,2011-06-30,135.0,23156
41250,2011-07-31,74.0,23156
41251,2011-08-31,187.0,23156
41252,2011-09-30,154.0,23156
41253,2011-10-31,305.0,23156
41254,2011-11-30,164.0,23156
41255,2011-12-31,51.0,23156
41256,2011-03-31,1.0,23157
41257,2011-04-30,3.0,23157
41258,2011-05-31,12.0,23157
41259,2011-06-30,3.0,23157
41260,2011-07-31,269.0,23157
41261,2011-08-31,519.0,23157
41262,2011-09-30,456.0,23157
41263,2011-10-31,864.0,23157
41264,2011-11-30,894.0,23157
41265,2011-12-31,1.0,23157
41266,2011-03-31,390.0,23158
41267,2011-04-30,252.0,23158
41268,2011-05-31,293.0,23158
41269,2011-06-30,182.0,23158
41270,2011-07-31,254.0,23158
41271,2011-08-31,177.0,23158
41272,2011-09-30,344.0,23158
41273,2011-10-31,293.0,23158
41274,2011-11-30,295.0,23158
41275,2011-12-31,155.0,23158
41276,2011-03-31,272.0,23159
41277,2011-04-30,232.0,23159
41278,2011-05-31,358.0,23159
41279,2011-06-30,418.0,23159
41280,2011-07-31,131.0,23159
41281,2011-08-31,225.0,23159
41282,2011-09-30,154.0,23159
41283,2011-10-31,269.0,23159
41284,2011-11-30,262.0,23159
41285,2011-05-31,351.0,23160
41286,2011-06-30,315.0,23160
41287,2011-07-31,194.0,23160
41288,2011-08-31,176.0,23160
41289,2011-09-30,268.0,23160
41290,2011-10-31,117.0,23160
41291,2011-11-30,33.0,23160
41292,2011-12-31,8.0,23160
41293,2011-05-31,423.0,23161
41294,2011-06-30,218.0,23161
41295,2011-07-31,315.0,23161
41296,2011-08-31,287.0,23161
41297,2011-09-30,257.0,23161
41298,2011-10-31,123.0,23161
41299,2011-11-30,78.0,23161
41300,2011-12-31,14.0,23161
41301,2011-04-30,4.0,23162
41302,2011-05-31,336.0,23162
41303,2011-06-30,125.0,23162
41304,2011-07-31,137.0,23162
41305,2011-08-31,105.0,23162
41306,2011-09-30,317.0,23162
41307,2011-10-31,183.0,23162
41308,2011-11-30,149.0,23162
41309,2011-12-31,56.0,23162
41310,2011-04-30,28.0,23163
41311,2011-05-31,288.0,23163
41312,2011-06-30,234.0,23163
41313,2011-07-31,275.0,23163
41314,2011-08-31,292.0,23163
41315,2011-09-30,321.0,23163
41316,2011-10-31,243.0,23163
41317,2011-11-30,70.0,23163
41318,2011-12-31,81.0,23163
41319,2011-05-31,152.0,23164
41320,2011-06-30,46.0,23164
41321,2011-07-31,85.0,23164
41322,2011-08-31,50.0,23164
41323,2011-09-30,108.0,23164
41324,2011-10-31,34.0,23164
41325,2011-11-30,96.0,23164
41326,2011-12-31,7.0,23164
41327,2011-05-31,580.0,23165
41328,2011-06-30,518.0,23165
41329,2011-07-31,321.0,23165
41330,2011-08-31,488.0,23165
41331,2011-09-30,328.0,23165
41332,2011-10-31,334.0,23165
41333,2011-11-30,341.0,23165
41334,2011-12-31,208.0,23165
41335,2011-01-31,74215.0,23166
41336,2011-02-28,0.0,23166
41337,2011-03-31,0.0,23166
41338,2011-04-30,0.0,23166
41339,2011-05-31,801.0,23166
41340,2011-06-30,397.0,23166
41341,2011-07-31,731.0,23166
41342,2011-08-31,427.0,23166
41343,2011-09-30,346.0,23166
41344,2011-10-31,250.0,23166
41345,2011-11-30,659.0,23166
41346,2011-12-31,207.0,23166
41347,2011-05-31,2575.0,23167
41348,2011-06-30,489.0,23167
41349,2011-07-31,279.0,23167
41350,2011-08-31,458.0,23167
41351,2011-09-30,450.0,23167
41352,2011-10-31,555.0,23167
41353,2011-11-30,627.0,23167
41354,2011-12-31,414.0,23167
41355,2011-05-31,481.0,23168
41356,2011-06-30,494.0,23168
41357,2011-07-31,293.0,23168
41358,2011-08-31,435.0,23168
41359,2011-09-30,475.0,23168
41360,2011-10-31,368.0,23168
41361,2011-11-30,625.0,23168
41362,2011-12-31,121.0,23168
41363,2011-05-31,143.0,23169
41364,2011-06-30,174.0,23169
41365,2011-07-31,130.0,23169
41366,2011-08-31,174.0,23169
41367,2011-09-30,256.0,23169
41368,2011-10-31,324.0,23169
41369,2011-11-30,316.0,23169
41370,2011-12-31,47.0,23169
41371,2011-05-31,1633.0,23170
41372,2011-06-30,1636.0,23170
41373,2011-07-31,963.0,23170
41374,2011-08-31,544.0,23170
41375,2011-09-30,839.0,23170
41376,2011-10-31,812.0,23170
41377,2011-11-30,312.0,23170
41378,2011-12-31,130.0,23170
41379,2011-05-31,1395.0,23171
41380,2011-06-30,1945.0,23171
41381,2011-07-31,771.0,23171
41382,2011-08-31,388.0,23171
41383,2011-09-30,741.0,23171
41384,2011-10-31,518.0,23171
41385,2011-11-30,335.0,23171
41386,2011-12-31,154.0,23171
41387,2011-05-31,1289.0,23172
41388,2011-06-30,432.0,23172
41389,2011-07-31,325.0,23172
41390,2011-08-31,373.0,23172
41391,2011-09-30,607.0,23172
41392,2011-10-31,446.0,23172
41393,2011-11-30,221.0,23172
41394,2011-12-31,178.0,23172
41395,2011-05-31,389.0,23173
41396,2011-06-30,858.0,23173
41397,2011-07-31,637.0,23173
41398,2011-08-31,188.0,23173
41399,2011-09-30,355.0,23173
41400,2011-10-31,186.0,23173
41401,2011-11-30,118.0,23173
41402,2011-12-31,39.0,23173
41403,2011-05-31,490.0,23174
41404,2011-06-30,1075.0,23174
41405,2011-07-31,643.0,23174
41406,2011-08-31,189.0,23174
41407,2011-09-30,362.0,23174
41408,2011-10-31,142.0,23174
41409,2011-11-30,114.0,23174
41410,2011-12-31,42.0,23174
41411,2011-05-31,604.0,23175
41412,2011-06-30,1057.0,23175
41413,2011-07-31,676.0,23175
41414,2011-08-31,94.0,23175
41415,2011-09-30,364.0,23175
41416,2011-10-31,183.0,23175
41417,2011-11-30,151.0,23175
41418,2011-12-31,35.0,23175
41419,2011-03-31,239.0,23176
41420,2011-04-30,159.0,23176
41421,2011-05-31,377.0,23176
41422,2011-06-30,67.0,23176
41423,2011-07-31,82.0,23176
41424,2011-08-31,204.0,23176
41425,2011-09-30,275.0,23176
41426,2011-10-31,165.0,23176
41427,2011-11-30,568.0,23176
41428,2011-12-31,31.0,23176
41429,2011-03-31,241.0,23177
41430,2011-04-30,123.0,23177
41431,2011-05-31,256.0,23177
41432,2011-06-30,81.0,23177
41433,2011-07-31,67.0,23177
41434,2011-08-31,279.0,23177
41435,2011-09-30,236.0,23177
41436,2011-10-31,127.0,23177
41437,2011-11-30,601.0,23177
41438,2011-12-31,524.0,23177
41439,2011-03-31,130.0,23178
41440,2011-04-30,28.0,23178
41441,2011-05-31,19.0,23178
41442,2011-06-30,4.0,23178
41443,2011-07-31,34.0,23178
41444,2011-08-31,14.0,23178
41445,2011-09-30,34.0,23178
41446,2011-10-31,16.0,23178
41447,2011-11-30,32.0,23178
41448,2011-12-31,19.0,23178
41449,2011-03-31,146.0,23179
41450,2011-04-30,54.0,23179
41451,2011-05-31,13.0,23179
41452,2011-06-30,9.0,23179
41453,2011-07-31,32.0,23179
41454,2011-08-31,7.0,23179
41455,2011-09-30,2.0,23179
41456,2011-10-31,8.0,23179
41457,2011-11-30,50.0,23179
41458,2011-12-31,3.0,23179
41459,2011-03-31,33.0,23180
41460,2011-04-30,3.0,23180
41461,2011-05-31,11.0,23180
41462,2011-06-30,10.0,23180
41463,2011-07-31,8.0,23180
41464,2011-08-31,10.0,23180
41465,2011-09-30,17.0,23180
41466,2011-10-31,5.0,23180
41467,2011-11-30,11.0,23180
41468,2011-12-31,14.0,23180
41469,2011-03-31,32.0,23181
41470,2011-04-30,21.0,23181
41471,2011-05-31,28.0,23181
41472,2011-06-30,14.0,23181
41473,2011-07-31,21.0,23181
41474,2011-08-31,17.0,23181
41475,2011-09-30,22.0,23181
41476,2011-10-31,11.0,23181
41477,2011-11-30,25.0,23181
41478,2011-12-31,10.0,23181
41479,2011-03-31,689.0,23182
41480,2011-04-30,493.0,23182
41481,2011-05-31,436.0,23182
41482,2011-06-30,344.0,23182
41483,2011-07-31,269.0,23182
41484,2011-08-31,560.0,23182
41485,2011-09-30,373.0,23182
41486,2011-10-31,229.0,23182
41487,2011-11-30,331.0,23182
41488,2011-12-31,53.0,23182
41489,2011-03-31,67.0,23183
41490,2011-04-30,23.0,23183
41491,2011-05-31,18.0,23183
41492,2011-06-30,11.0,23183
41493,2011-07-31,5.0,23183
41494,2011-08-31,18.0,23183
41495,2011-09-30,37.0,23183
41496,2011-10-31,22.0,23183
41497,2011-11-30,19.0,23183
41498,2011-12-31,6.0,23183
41499,2011-03-31,138.0,23184
41500,2011-04-30,101.0,23184
41501,2011-05-31,162.0,23184
41502,2011-06-30,62.0,23184
41503,2011-07-31,46.0,23184
41504,2011-08-31,44.0,23184
41505,2011-09-30,88.0,23184
41506,2011-10-31,65.0,23184
41507,2011-11-30,130.0,23184
41508,2011-12-31,38.0,23184
41509,2011-03-31,24.0,23185
41510,2011-04-30,0.0,23185
41511,2011-05-31,0.0,23185
41512,2011-06-30,12.0,23185
41513,2011-07-31,60.0,23185
41514,2011-08-31,30.0,23185
41515,2011-09-30,54.0,23185
41516,2011-10-31,27.0,23185
41517,2011-11-30,107.0,23185
41518,2011-12-31,9.0,23185
41519,2011-03-31,18.0,23186
41520,2011-04-30,0.0,23186
41521,2011-05-31,0.0,23186
41522,2011-06-30,60.0,23186
41523,2011-07-31,709.0,23186
41524,2011-08-31,120.0,23186
41525,2011-09-30,354.0,23186
41526,2011-10-31,188.0,23186
41527,2011-11-30,479.0,23186
41528,2011-12-31,54.0,23186
41529,2011-03-31,18.0,23187
41530,2011-04-30,0.0,23187
41531,2011-05-31,0.0,23187
41532,2011-06-30,120.0,23187
41533,2011-07-31,528.0,23187
41534,2011-08-31,684.0,23187
41535,2011-09-30,678.0,23187
41536,2011-10-31,300.0,23187
41537,2011-11-30,10.0,23187
41538,2011-06-30,208.0,23188
41539,2011-07-31,315.0,23188
41540,2011-08-31,322.0,23188
41541,2011-09-30,626.0,23188
41542,2011-10-31,684.0,23188
41543,2011-11-30,1047.0,23188
41544,2011-12-31,271.0,23188
41545,2011-08-31,401.0,23189
41546,2011-09-30,289.0,23189
41547,2011-10-31,316.0,23189
41548,2011-11-30,183.0,23189
41549,2011-12-31,60.0,23189
41550,2011-05-31,349.0,23190
41551,2011-06-30,388.0,23190
41552,2011-07-31,134.0,23190
41553,2011-08-31,163.0,23190
41554,2011-09-30,174.0,23190
41555,2011-10-31,284.0,23190
41556,2011-11-30,171.0,23190
41557,2011-12-31,39.0,23190
41558,2011-05-31,401.0,23191
41559,2011-06-30,215.0,23191
41560,2011-07-31,184.0,23191
41561,2011-08-31,284.0,23191
41562,2011-09-30,323.0,23191
41563,2011-10-31,454.0,23191
41564,2011-11-30,274.0,23191
41565,2011-12-31,83.0,23191
41566,2011-05-31,456.0,23192
41567,2011-06-30,425.0,23192
41568,2011-07-31,291.0,23192
41569,2011-08-31,375.0,23192
41570,2011-09-30,464.0,23192
41571,2011-10-31,594.0,23192
41572,2011-11-30,705.0,23192
41573,2011-12-31,223.0,23192
41574,2011-03-31,163.0,23193
41575,2011-04-30,63.0,23193
41576,2011-05-31,205.0,23193
41577,2011-06-30,31.0,23193
41578,2011-07-31,28.0,23193
41579,2011-08-31,253.0,23193
41580,2011-09-30,211.0,23193
41581,2011-10-31,42.0,23193
41582,2011-11-30,526.0,23193
41583,2011-12-31,408.0,23193
41584,2011-03-31,249.0,23194
41585,2011-04-30,73.0,23194
41586,2011-05-31,210.0,23194
41587,2011-06-30,140.0,23194
41588,2011-07-31,36.0,23194
41589,2011-08-31,238.0,23194
41590,2011-09-30,218.0,23194
41591,2011-10-31,81.0,23194
41592,2011-11-30,556.0,23194
41593,2011-12-31,38.0,23194
41594,2011-06-30,63.0,23196
41595,2011-07-31,384.0,23196
41596,2011-08-31,301.0,23196
41597,2011-09-30,267.0,23196
41598,2011-10-31,467.0,23196
41599,2011-11-30,342.0,23196
41600,2011-12-31,64.0,23196
41601,2011-06-30,91.0,23197
41602,2011-07-31,300.0,23197
41603,2011-08-31,126.0,23197
41604,2011-09-30,207.0,23197
41605,2011-10-31,294.0,23197
41606,2011-11-30,321.0,23197
41607,2011-12-31,153.0,23197
41608,2011-06-30,190.0,23198
41609,2011-07-31,650.0,23198
41610,2011-08-31,411.0,23198
41611,2011-09-30,485.0,23198
41612,2011-10-31,762.0,23198
41613,2011-11-30,643.0,23198
41614,2011-12-31,205.0,23198
41615,2011-04-30,1332.0,23199
41616,2011-05-31,2236.0,23199
41617,2011-06-30,1762.0,23199
41618,2011-07-31,1406.0,23199
41619,2011-08-31,3219.0,23199
41620,2011-09-30,1442.0,23199
41621,2011-10-31,1730.0,23199
41622,2011-11-30,1553.0,23199
41623,2011-12-31,240.0,23199
41624,2011-05-31,1422.0,23200
41625,2011-06-30,1034.0,23200
41626,2011-07-31,842.0,23200
41627,2011-08-31,1357.0,23200
41628,2011-09-30,1086.0,23200
41629,2011-10-31,591.0,23200
